,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
235,shaheizy wajah baharu calpis,0,0,0,0,0,0,0,0,0,0,0,0
236,ya serah balas fokus kerja kerja tugas proyek seni budaya 2 langsung kumpul presentasi syukur nilai muas proyek,0,0,0,0,0,0,0,0,0,0,0,0
237,bro,0,0,0,0,0,0,0,0,0,0,0,0
238,laku  masuk kategori senang laku  menganggu bangsa laku naif langsung bentuk intimidasi hadap ulama laku,1,1,1,0,0,0,0,0,1,1,0,0
239, turun mukim warga cibadak sukabumi uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
240,kotor bahagia warga  nge i,1,1,0,1,0,0,0,0,1,0,1,0
241,giveaway  meja menang the rich chenle,0,0,0,0,0,0,0,0,0,0,0,0
242,buka busuk kubu anies sandi menang berkah uniform resource locator prabowo usaha cuci tangan,1,0,0,1,0,0,0,0,1,0,1,0
243,wkwk  bang,0,1,0,0,0,0,0,0,0,0,0,0
244,kayak orang  bro b ego,1,1,1,0,0,0,0,0,1,1,0,0
245,menteri lingkung hidup hutan upaya perata ekonomi tora kawasan hutan hutan sosial tribun medan,0,0,0,0,0,0,0,0,0,0,0,0
246,mahfud md allah subhanahu wa taala berang bangsa ajak buang islam,1,1,0,1,1,0,0,0,0,0,0,1
247,orang orang  minum amp makan kotor  otak nya somplak,1,1,1,0,0,0,0,0,1,1,0,0
248,kuak strategi kampanye tim menang anies sandi uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
249,warga badui selesai tradisi seba pendopo perintah kabupaten lebak be emu gubernur banten wahidin halim sabtu 21 4 seba badui 2018,0,0,0,0,0,0,0,0,0,0,0,0
250,lembaga lembaga anti korupsi bubar sentuh kuasa gilir komisi berantas korupsi partai demokrasi indonesia juang ai politik kuasa pulang otot bubar komisi berantas korupsi,1,0,0,1,0,0,0,0,1,0,1,0
251,mas sudut salah agama t entu bahaya rocky cerdik susun kalimat amp inti kasih tau pnge ian fiksi ayo mas nya i,0,0,0,0,0,0,0,0,0,0,0,0
252,dukung calon presiden gagal pindah on sibuk urus  bawa kabur uang rupiah 35 t sadar  kabur bawa uang dukung pribumi  mustahil  pribumi diam sogok mental kacung uniform resource locator,1,1,0,1,0,1,0,0,0,0,1,0
253,rabun  gue tulis bicara xf0 x9f x98 x81 xf0 x9f x98 x80,1,1,1,0,0,0,1,0,0,1,0,0
254,bismillah tahan sepo kutuk,0,1,0,0,0,0,0,0,0,0,0,0
255,brahahahaaa  nya ahoker xf0 x9f xa4 xa3 xf0 x9f xa4 xa3  cebok xf0 x9f x98 x85,1,1,1,0,0,0,0,0,1,1,0,0
256,pembaruan status bikin tugas tugas selesai ya  ,0,1,0,0,0,0,0,0,0,0,0,0
257,muslim jabat negara be indak bangsa negara,0,0,0,0,0,0,0,0,0,0,0,0
258,12 ikan sembuh sakit selamat bagus laik jual pisah seleksi ikan  permanen pelihara sehat ikan ncc,0,0,0,0,0,0,0,0,0,0,0,0
259,a inya pribumi sadar lihat kecuali cina  misionaris abai twit usir cina indonesia,1,0,0,1,0,1,0,0,0,0,0,1
260,presiden tuduh  anti islam negeri umat uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
261,manusia ,1,1,1,0,0,0,0,0,1,1,0,0
262,ya cina kenal wisata haram indonesia haha,1,0,0,1,0,1,0,0,0,0,1,0
263,prabowo partai adil sejahtera bib asyik anggap  prabowo  partai adil sejahtera hidup dramatis,1,0,1,0,0,0,0,0,1,1,0,0
264,sahabat salah lovren bukti beda suku agama ras halang bina hubung umat manusia beda warna jalin pe emanan terima kasih lovren salah favorit best friend forever bro,0,0,0,0,0,0,0,0,0,0,0,0
265,lae turun turun ideologi partai  indonesia lekat jiwa,0,0,0,0,0,0,0,0,0,0,0,0
266,kesal rokok motor iya kadang pengap tutup macet xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0
267,maaf  bro enak banget rasan sebar hoaks maaf sebar hoaks maaf mesti sapu biar jera nih orang uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
268,halo warga jaka a wakil kepala dinas tanam modal layan padu pintu provinsi daerah khusus ibu kota jaka a denny wahyu haryanto wakil wakil gubernur provinsi daerah khusus ibu kota jaka a buka acara 2018 junior chamber international jci indonesia nasional event setiamelayanijaka a,0,0,0,0,0,0,0,0,0,0,0,0
269,2 kuat jaring gubernur tekan kuasa state of the a knowledge a bahasa rantau indonesia,0,0,0,0,0,0,0,0,0,0,0,0
270,pandang tuan guru bajang hadap agama politik,0,0,0,0,0,0,0,0,0,0,0,0
271,sedia ,1,1,0,1,0,0,0,0,1,0,1,0
272,susilo bambang yudhoyono presiden ri 6 khofifah emil masyarakat no 1 bagus,0,0,0,0,0,0,0,0,0,0,0,0
273, orang ganti presiden tau mikiiiir,1,1,1,0,0,0,0,0,1,1,0,0
274, cewek  bandung  crot xf0 x9f x98 x80 unduh full uniform resource locator uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
275, complain raga tanggap fuck,1,1,0,1,0,0,0,0,1,0,1,0
276,kayak  grand theft auto jemput pakai mobil,1,1,1,0,0,0,0,1,0,1,0,0
277,lihat  tante,0,1,0,0,0,0,0,0,0,0,0,0
278,kerja musuh dakwah islam bubar hati rakyat hak  jokowi kodok tukang citra,1,0,1,0,1,0,0,0,0,0,0,1
279,apa lengkap orang bukti  sih,1,1,1,0,0,0,0,0,1,1,0,0
280,xe2 x80 x9ctidak xe2 x80 x9d salah orang khalifah rasyidin xe2 x80 x9ckami rang orang  xe2 x80 x9d xe2 x80 x9ckalau orang orang  xe2 x80 x9d xe2 x80 x9ctidak orang ,0,0,0,0,0,0,0,0,0,0,0,0
281,suka  uji nasional maklum,0,1,0,0,0,0,0,0,0,0,0,0
282,nek lihat match chelsea sih menang mudah manchester united iya embuh sih chelsea  ki prediksi xf0 x9f x98 x82,1,1,0,1,0,0,0,0,1,0,1,0
283,ya kali tentara nasional indonesia suruh urus  plastik xf0 x9f x98 x91,0,0,0,0,0,0,0,0,0,0,0,0
284,khawatir manuver politik bijak laku  semoga negara republik indonesia cinta amin,0,0,0,0,0,0,0,0,0,0,0,0
285,madi arya lapor rocky gerung polisi serius kitab suci fiksi rocky nyata salah  tunggu anut agama a anggap kitab suci,0,0,0,0,0,0,0,0,0,0,0,0
286,bajing tengik,0,1,0,0,0,0,0,0,0,0,0,0
287,pakai buruh cina rakyat anggur dasar  kodok,1,1,1,0,0,1,0,0,0,1,0,0
288,,1,1,0,1,0,0,0,0,1,0,1,0
289,rupiah haneul cute pacar  on retweet,0,1,0,0,0,0,0,0,0,0,0,0
290,bilang anti   tau wkwk,0,0,0,0,0,0,0,0,0,0,0,0
291,suriah sekolah radikal rakit bom pulang indonesia ya aman,0,0,0,0,0,0,0,0,0,0,0,0
292,kadang hidup kayak  kadang  orang beres tainya tangan iya xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0
293,ih  selotipan xf0 x9f x98 x82,1,1,1,0,0,0,0,1,0,1,0,0
294,haha kalah nih iya orang jahat kalah,1,0,1,0,0,0,0,0,1,1,0,0
296,cinta orde meng idola prabowo amp hary tanoe,1,0,1,0,0,0,0,0,1,1,0,0
297,tantang buka dada eh  habis kamus lawan kenegarawanan joko widodo presiden ri 7 stresssssss nih hati hati kena strok serang jantung rakyat indonesia hilang badut badut politik merdeka,1,1,0,1,0,0,1,0,0,0,1,0
298,belah duren ya  ya  xf0 x9f x98 x80 xf0 x9f x98 x86 maaf ya,1,1,1,0,0,0,0,0,1,1,0,0
299,2 orang orang yahudi nasrani al kitab taurat injil kenal muhammad,0,0,0,0,0,0,0,0,0,0,0,0
300,bubar hati amp front bela islam uniform resource locator,1,0,0,1,1,0,0,0,0,0,0,1
301,ahok verbal keras lampias lari lelaki lunak,1,0,1,0,0,0,0,1,0,1,0,0
302,teman teman kantor langgan cadar langsung bilang awas bom hela nafas xf0 x9f x98 xaf,0,0,0,0,0,0,0,0,0,0,0,0
303, nih tusuk tusuk xf0 x9f x91 x89open bo wa 08157686707  berondong massage boy gayjaka a  yogyakarta  tangger xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0
304,ancam bunuh presiden republik indonesia mas mesti lapor tegak hukum be indak ancam bunuh kepala negara,0,0,0,0,0,0,0,0,0,0,0,0
305,kayak orang nyosor ,0,1,0,0,0,0,0,0,0,0,0,0
306,,0,1,0,0,0,0,0,0,0,0,0,0
307,jebur cebur,0,1,0,0,0,0,0,0,0,0,0,0
308,partai adil sejahtera ulang balai kota rr bicara calon presiden balai kota ganti nama balai politik,0,0,0,0,0,0,0,0,0,0,0,0
309,rencana seret adil ham pbb uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
310,bijak barang konsumen laku barang rusak  produksi konsumen puas produk hitung 7 tanggal beli haus mini kuiz hazid ,0,0,0,0,0,0,0,0,0,0,0,0
311,kisah hidup muhammad lengkap unduh,0,0,0,0,0,0,0,0,0,0,0,0
312,jajah bumi indonesia hapus jajah ekonomi budaya hasil bumi cina basmi negara republik indonesia usir,1,0,0,1,0,1,0,0,0,0,0,1
313,we pipis  cecer mari bau pesing,0,1,0,0,0,0,0,0,0,0,0,0
314,teriak lantang pm h pro  pas tawar bantu  bikin posko inti kompor keluarga korban pm h bilang 15 3,0,0,0,0,0,0,0,0,0,0,0,0
315,mari juang jokowi lantik 2019 gentar takut mata benang leher ujung tombak perut surut langkah  suara,0,0,0,0,0,0,0,0,0,0,0,0
316,kayak ,0,1,0,0,0,0,0,0,0,0,0,0
317,survei metro televisi jokowi menang presiden hitung ya 45 kalah 46 salah judul maksud jokowi menang sumber zie bajrie,1,0,1,0,0,0,0,0,1,1,0,0
319,cuba tegak anime nih karakai jozu no takagi san nak feeling feeling cinta  zaman sekolah throwback habis 9 10 uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
320,seru pesta budaya derau kuta kakak anegara,0,0,0,0,0,0,0,0,0,0,0,0
321,kontak retweet ya banget kenal tante jilboobs  nini nama tante dea o xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0
322,debat publik ajang bukti pintar ruang akademik pamer indah orang kuat lemah egosentris nama kuat tahan l,0,0,0,0,0,0,0,0,0,0,0,0
323,duduk istana negara  jokowi salam,1,0,1,0,0,0,0,0,1,0,0,1
324,hebat sibuk citra baca nih,1,0,1,0,0,0,0,0,1,1,0,0
325,muslim   betina  syariat,1,1,1,0,1,0,0,0,0,1,0,0
326,baby  buddha teroris myanmar,1,1,0,1,1,1,0,0,0,0,1,0
327,indonesia merdeka indonesia jajah orang cina takbir allahu akbar uniform resource locator,1,0,0,1,0,1,0,0,0,0,1,0
328,politik hanta yudha pasang calon no 2 nya jawa jawa gayeng 2019 jokowi,0,0,0,0,0,0,0,0,0,0,0,0
329,jongos  agama ahok sok sok ngong sara majikan nya tebar sara astagfirullah tobat,1,1,1,0,0,0,0,0,1,1,0,0
330,follow beli katolik akun prof wawas bangsa terima kasih,0,0,0,0,0,0,0,0,0,0,0,0
331,sih  cabul kecut sih  iya,1,1,1,0,0,0,0,1,0,1,0,0
332,wibisono citra jokowi sebar up media massa pro  kes jokowi hasil,1,0,1,0,0,0,0,0,1,1,0,0
333,adi gaya kayak beruk supir tembak metromini masuk dewan wakil rakyat kampung,1,1,1,0,0,0,0,0,1,1,0,0
334,km mainstream mengaa ikan pintar pintar relatif gantung bawa penge iannya surat pemberitahuan pintar meng undeeestimate orang gue pintar komen  now pintar mangkrakan janji janji doang sok making,1,0,1,0,0,0,0,0,1,1,0,0
335,gue ,0,1,0,0,0,0,0,0,0,0,0,0
336,ih masak  xf0 x9f x98 xa3 xf0 x9f x98 xa3 xf0 x9f x98 xa3,0,0,0,0,0,0,0,0,0,0,0,0
337,gue pukau 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
338,aspirasi lina sumedang calon gubernur jabar berantas rebut laki orang resah hidup warga desa,0,0,0,0,0,0,0,0,0,0,0,0
339,yaelah chat urus lihat mesum anggota dewan wakil rakyat diam nyata selingkuh tujuh pura pura   intelligence quotient ratus otak,1,1,0,1,0,0,1,1,0,0,1,0
340,takut cina i dap bimbang paham bawa,0,0,0,0,0,0,0,0,0,0,0,0
341,cermin pecah kaca,0,0,0,0,0,0,0,0,0,0,0,0
342,langsung tag ainya berani ya bera i ,1,1,1,0,0,0,0,1,0,1,0,0
343,awwww comel nya  warna,0,0,0,0,0,0,0,0,0,0,0,0
344,islam manusia idealis realistis hidup lupa ajak kerja keras ajak istirahat,0,0,0,0,0,0,0,0,0,0,0,0
345,kristus       pejuh siwuk kutang siwuk     pejuh siwuk kutang siwuk     pejuh siwuk kutang siwuk     pejuh siwuk kutang siwuk     pejuh siwuk k,1,1,0,1,1,0,1,1,0,0,1,0
346,agama katolik katolik nusantara agama kristen protestan kristen protestan nusantara agama hindu hindu nusantara agama buddha buddha nusantara,0,0,0,0,0,0,0,0,0,0,0,0
347,3 bas teknologi digital presiden sistem jalan langsung ramah ratas,0,0,0,0,0,0,0,0,0,0,0,0
348,ah asa hibur  bahagia presiden  tol  germo xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,1,1,1,0,0,0,0,0,1,1,0,0
349,resah presiden hidup penuh drama citra main film televisi joko judul uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
350,agama kristen golong darah b nasal san fernando valley,0,0,0,0,0,0,0,0,0,0,0,0
351,buddha bunuh muslim myanmar,1,0,0,1,1,0,0,0,0,0,1,0
352,yahudi  jerman ibadah,1,1,0,1,1,1,0,0,0,0,1,0
353,papa ketua fraksi rakyat nya setya novanto dewan wakil rakyat pecat ketua dewan wakil rakyat pecat dewan wakil rakyat,1,0,1,0,0,0,0,0,1,1,0,0
354,cina,0,0,0,0,0,0,0,0,0,0,0,0
355,hoaks kodok biawak roket sekop  karbitan  2019 ganti presiden 2019 presiden 2019 tenggelam jokowi sungai siak,1,1,0,1,0,1,0,0,0,0,1,0
356,ribut  bla bla emoh baca baca niat agitasi serang perintah pakai cari simpatisan,1,0,1,0,0,0,0,0,1,1,0,0
357,10 presiden jokowi harap skema kerja laku bangun bangun,0,0,0,0,0,0,0,0,0,0,0,0
358,pilih langsung biar pilih presiden dewan wakil rakyat calon presiden biar kayak kucing karung bikin mekanisme oke calon presiden gubernur prestasi maju calon presiden gubernur,0,0,0,0,0,0,0,0,0,0,0,0
359,vital inter bek kanan beda ya era maicon ambrosio cancelo bagus nhmmmm bera i simpul  ausilio xf0 x9f x98 x81 xf0,1,1,1,0,0,0,0,0,1,1,0,0
360,nama agama ,1,1,1,0,1,0,0,0,0,1,0,0
361,43 contoh tuding duga korupsi susilo bambang yudhoyono dorong jaksa usut himbau komisi berantas korupsi usut duga korupsi jokowi,1,0,1,0,0,0,0,0,1,1,0,0
362,cium bau bau  uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
363,henti konsumen wisata haji rumah tipu produsen wisata jiarah indonesia,1,0,0,1,1,0,0,0,0,0,1,0
364,buru nazi simon wiesenthal pegang foto foto gambar mantan kepala gestapo laki laki rauf buah van kamar gas gerak eksekusi orang orang yahudi,0,0,0,0,0,0,0,0,0,0,0,0
365,caci maki  agama nyata poligami umpet sih ogah,1,0,1,0,0,0,0,0,1,1,0,0
366,bubar negara republik indonesia harga mati,1,0,0,1,0,0,0,0,1,0,0,1
367,sih royson jokowi kacung gue alas fundamental  sepe i sengaja masuk debt trap  cina north sumatra offshore wajib 2019 ganti presiden,1,1,1,0,0,1,0,0,0,1,0,0
368,wkwk  pepet uji ah,0,1,0,0,0,0,0,0,0,0,0,0
369,gubernur jaman now ya anti hoaks sebar isu ganjar yasin menang ganjar yasin 1 ganjar yasin,0,0,0,0,0,0,0,0,0,0,0,0
370,azan televisi panggil memanggil allah subhanahu wa taala  biadab henti acara catut nama tuhan,1,1,0,1,1,0,0,0,0,0,0,1
371,laku  ,1,1,0,1,0,0,0,0,1,0,1,0
372,baju yahudi top 4 bas geng jubah putih kopiah minyak atar janggut dahi belekok bak ahli syurga nih out of place mohon rajam,0,0,0,0,0,0,0,0,0,0,0,0
373,gue ge marah auto daftar hitam hidup gue  daur ulang,0,0,0,0,0,0,0,0,0,0,0,0
374, bekas ,0,1,0,0,0,0,0,0,0,0,0,0
375, panas ngawur xf0 x9f x98 x95 xf0 x9f x98 x95,1,1,1,0,0,0,0,0,1,1,0,0
376,amin semoga be iga tampil sumbang medali sumatra selatan,0,0,0,0,0,0,0,0,0,0,0,0
379,bingkai  ajar hidup,0,0,0,0,0,0,0,0,0,0,0,0
380, menang lihat ya ampun kakak r gue banget,0,1,0,0,0,0,0,0,0,0,0,0
381,partai  indonesia alias ai korupsi indonesia ganyang,1,0,0,1,0,0,0,0,1,0,1,0
382,perempuan kayak mending mati deh jelek sok make up a ist,1,1,1,0,0,0,1,0,0,1,0,0
383,jual gue kayak ,0,1,0,0,0,0,0,0,0,0,0,0
384,bijak tugas jajar kereta listrik doang tumpang doang xe2 x98 xb9 xef xb8 x8f suruh orang menge i menge i butuh orang ,0,1,0,0,0,0,0,0,0,0,0,0
385, nya sambung pakai accessoris,0,1,0,0,0,0,0,0,0,0,0,0
386,mata gue pas  aneh banget,0,0,0,0,0,0,0,0,0,0,0,0
387, gigih natural killer uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
388,waspada cina  indonesia,1,0,0,1,0,1,0,0,0,0,1,0
389, kampung heeee,1,1,1,0,0,0,0,1,0,1,0,0
390, ganteng kasihan cinta asyik asyik hebat,0,1,0,0,0,0,0,0,0,0,0,0
391,deklarasi pilih kepala daerah 2018 aman anti hoaks toga jemirahan jabon,0,0,0,0,0,0,0,0,0,0,0,0
392,setia usaha agung pas datuk takiyuddin hasan sahkan cuba pinda lembaga i sepe i presiden i,0,0,0,0,0,0,0,0,0,0,0,0
393,,0,1,0,0,0,0,0,0,0,0,0,0
394,sastra e karl mark pentol  rusia,0,0,0,0,0,0,0,0,0,0,0,0
395,otak kayak bool deh mes makan ,0,1,0,0,0,0,0,0,0,0,0,0
396,ganti  kacung ,1,1,0,1,0,0,0,0,1,0,1,0
397,cina hak larang,1,0,0,1,0,1,0,0,0,0,1,0
398,hebat bicara cinta pegang alquran pegang hidup alquran bicara cinta perang bunuh penggal,1,0,0,1,1,0,0,0,0,0,1,0
399,jomlo ,0,1,0,0,0,0,0,0,0,0,0,0
400,perjaka jual sok sok an booking tante  ,1,1,1,0,0,0,1,1,0,1,0,0
401,rev 1 pilih ulama  ,1,1,1,0,1,0,0,0,0,1,0,0
402,jaga bersih lingkung orang orang melek wajib buang  bicara tugas bersih,0,0,0,0,0,0,0,0,0,0,0,0
403,sejuk  kantor kulit ,0,0,0,0,0,0,0,0,0,0,0,0
404,ooo kena imbang nakal kucing  abang dark side bright side chill sosial kalai lengkap haha k bang selamat maju jaya terima kasih,0,0,0,0,0,0,0,0,0,0,0,0
405,solusi 2019 ganti presiden dampak signifikan nya obat cegah sakit be ambah parah,1,0,1,0,0,0,0,0,1,1,0,0
406,gampang kak buka handphone buka browser ketik budaya palembang sila nikmat ajar gratis,0,0,0,0,0,0,0,0,0,0,0,0
407,gerombol  bela umat mata politik praktis tuan guru bajang demokratis umat pikir modern salut tuan guru bajang,0,0,0,0,0,0,0,0,0,0,0,0
408, mending kampung jess,1,1,1,0,0,0,0,0,1,1,0,0
409,goyang jilboobs mantap nih hyper  squi xf0 x9f x98 x8d xf0 x9f x98 x8d xf0 x9f x98 x8d tonton live nya besok xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0
410,islam indonesia islam nusantara islam modifikasi rupa masuk budaya indonesia agam islam nusantara islam toleran,0,0,0,0,0,0,0,0,0,0,0,0
411,presiden aspek indonesia mbak anti investasi  ubah invasi  wajib warga negara lawan,0,0,0,0,0,0,0,0,0,0,0,0
412,09 15 indonesia barat kepala unit bina masyarakat inspektur polisi mt hutasoit laksana sambang pesan pesan aman tertib masyarakat pilih gubernur pilih kepala daerah 2018 karyawan bank rakyat indonesia ranting muara damenra  kawan kawan desa hutanagodang camat muara kabupaten tap utara,0,0,0,0,0,0,0,0,0,0,0,0
413,kalimantan tuju batu bara nya keruk listrik megap megap,0,0,0,0,0,0,0,0,0,0,0,0
414,fardu kifayah hukum wajib ajar islam pilih presiden utus kalang santri sokong ulama maju pimpin negeri,0,0,0,0,0,0,0,0,0,0,0,0
415,apa  nih truk,1,1,1,0,0,0,0,0,1,1,0,0
416,nahdliyin setop  hadap maruf amin,0,0,0,0,0,0,0,0,0,0,0,0
417,   singgung laut,1,1,0,1,0,0,0,0,1,0,1,0
418,risa pulang latih khusus iris hazel milik tangkap siluet orang gadis gadis  risa temu gadis radio tinggal kerja r,0,0,0,0,0,0,0,0,0,0,0,0
419,haha orang  bicara cak micin biar otak encer cong omong ngawur muslim muslim  tau ,1,1,1,0,1,0,0,0,0,1,0,0
420,coba kaca introspeksi keluarga pakai hijab  otak pakai prope iya orang,1,0,1,0,0,0,0,0,1,1,0,0
421,muhammadiyah inggris jalin kerja kendali ekstrem,0,0,0,0,0,0,0,0,0,0,0,0
422,neraka kena bom surga orang muka bumi masuk goku,0,0,0,0,0,0,0,0,0,0,0,0
423,bot ih liebe ih a inya bot kasih ipad barusan cemplung  kuda xe2 x80 xa2 xcc xaf xcd xa1 xe2 x80 xa2 xcc xaf xcd xa1,0,1,0,0,0,0,0,0,0,0,0,0
424,copot darmin nasution menteri ekonomi ekonomi  turun daya beli jabat,1,1,1,0,0,0,0,0,1,1,0,0
425,   tertawa gue tertawa astagfirullah humor banget uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
426,mata  cuk norak lihat prestasi jokowi nguoblokkk ,1,1,1,0,0,0,1,0,0,1,0,0
427,hasil penjara ahok alumni 212 dukung rizieq  jokowi lebaran,1,0,1,0,0,0,0,0,1,0,0,1
428,coba dedengkot jin terang ulama saudi rilis publik akidah jin contoh jin anggap  peluk kristen hindu buddha peluang masuk surga fatwa saudi jin adal,0,0,0,0,0,0,0,0,0,0,0,0
429,sepe i hujan lebat langit gelap gelita guruh a kilat sumbat jari telinga dengar suara petir ranah takut mati masakan lepas allah me,0,0,0,0,0,0,0,0,0,0,0,0
430,cerdas konseptual,0,0,0,0,0,0,0,0,0,0,0,0
431,nama yoon xe2 x80 x94gi putus iring sergap mata asa antuk gigit bibir ragu gapai gelas minum wine tinggal,0,0,0,0,0,0,0,0,0,0,0,0
432,bismillah melayu raya tanah melayu nama dengar kaji jajah tanah melayu thread kupas serba  jawi,0,0,0,0,0,0,0,0,0,0,0,0
433,nak kawin nih kena simpan duit ilmu agama kena benda kena senang cerita,0,0,0,0,0,0,0,0,0,0,0,0
434,aduh lucu banget adik kelas gue pas lapor bang field trip taman safari heran 1 nama teman arisan keluarga bawa 1 sekolah  arisan,0,1,0,0,0,0,0,0,0,0,0,0
435,main ,0,1,0,0,0,0,0,0,0,0,0,0
436,hebat arif suku badui hutan jaga budaya nafas hidup hidup jaga imbang alam,0,0,0,0,0,0,0,0,0,0,0,0
437,ya iya gilir ramai bela pas idol mati sedih doang serbu    ya maaf,0,1,0,0,0,0,0,0,0,0,0,0
438,sabar doa usaha ikhtiar mudah mudah bentar 2019 ganti presiden pakai sontek pakai plonga plongo,1,0,1,0,0,0,0,0,1,1,0,0
439,umat islam maksud front bela islam hati muslim  islam bajing muslim onar kecut lari mesum islam islam gilir mesum islam onar islam,1,1,0,1,1,0,0,1,0,0,1,0
440,warga semarang prihatin kontroversi puisi gus mus,0,0,0,0,0,0,0,0,0,0,0,0
441, nya bang acon susah banget xf0 x9f x98 xa,1,1,1,0,0,0,0,0,1,1,0,0
442,cari musuh dasar saya  ,1,1,1,0,0,0,0,0,1,1,0,0
443,tuju dewan wakil rakyat menteri jabat negara wajib potong 50 masuk presiden pegawai negeri sipil potong pegawai swasta potong,0,0,0,0,0,0,0,0,0,0,0,0
444,nih akun hasil  kaum 212 bikin kaum kaum biar jokowi anti islam wkwk,1,0,1,0,1,0,0,0,0,1,0,0
445,juara tipu junjung   212,1,1,0,1,0,0,0,0,1,0,1,0
446,turun cina ,0,0,0,0,0,0,0,0,0,0,0,0
447,amin rais bikin kacau suruh reformasi pilih kepala daerah salah hasil,1,0,1,0,0,0,0,0,1,1,0,0
448,fahri hamzah presiden komisi berantas korupsi bubar uniform resource locator,1,0,0,1,0,0,0,0,1,0,0,1
449,takut  uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
450,lindung masyarakat wilayah tawangsari bulu amp lihat terima bekal pam pilih kepala daerah serentak,0,0,0,0,0,0,0,0,0,0,0,0
451,bolot,0,1,0,0,0,0,0,0,0,0,0,0
452,native speaker ya mother language nya english komen jaga ,1,1,1,0,0,0,0,0,1,1,0,0
453,nyata ,0,1,0,0,0,0,0,0,0,0,0,0
454,salah tulis salah bu maksud nya  muda kampung xf0 x9f x98 x81 xf0 x9f x98 x81 xf0 x9f x98 x81,1,1,1,0,0,0,0,0,1,1,0,0
455,nama absurd first impression bikin enak imajinasi ganteng etik pas coba  direct message enak banget harap direct message nyata,0,0,0,0,0,0,0,0,0,0,0,0
456,admin presiden pm,0,0,0,0,0,0,0,0,0,0,0,0
457,stw singaraja suka  uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
458, haram pimpin ,1,1,0,1,1,0,0,0,0,0,1,0
459,shio baekhyun ,0,0,0,0,0,0,0,0,0,0,0,0
460,ceruk pasar pasar pasar butuh contoh asuransi pensiun tentara us orang pensiun tentara pensiun tentara asuransi alat butuh orang  orang  ta,0,0,0,0,0,0,0,0,0,0,0,0
461,kiai staquf suku ras biar mudah paham nalar bahlul arab sembah sodor arab  saud pro israel eh pura pura,1,1,1,0,0,0,0,0,1,1,0,0
462,laku dosa ya anis sandi bully rendah orang jahat licik bully rendah dunia  kawan xf0 x9f x98 xa7,0,0,0,0,0,0,0,0,0,0,0,0
463,om om ajar agama buddha hindu coba ajar ya buka mulut,0,0,0,0,0,0,0,0,0,0,0,0
464,alam kerja time cina best kerja melayu haha,0,0,0,0,0,0,0,0,0,0,0,0
465,kuat  ku cepat xf0 x9f x98 x8c asa kejar kejar ya napas sungkan wkwk,0,0,0,0,0,0,0,0,0,0,0,0
466,bubar dewan wakil rakyat bubar save komisi berantas korupsi,1,0,0,1,0,0,0,0,1,0,0,1
467,hehe nyata pasar global batas lokal   jujur xf0 x9f x98 x86 xf0 x9f x98 x86 xf0 x9f x98 x86 xf0 x9f x98 x86 xf0 x9f x98 x86,0,0,0,0,0,0,0,0,0,0,0,0
468,gue diving  junedi,1,1,1,0,0,0,0,0,1,1,0,0
469,suciwati revolusi mental jokowi omong kosong bual tuju amp komen uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
470,marah orang rupiah panggil  hoshi suka mata sepele ah fisik pakai definisi hoshi milik mata  deh,0,0,0,0,0,0,0,0,0,0,0,0
471,otak makelar jual aset negara maling aset negara xf0 x9f x91 x89 pe amina jual isi tenaga kerja  tiongkok xe2 x9d x93 2019 ganti presiden nurl,1,0,1,0,0,0,0,0,1,1,0,0
